sgRNA	gene	CRISPR_C6596596.sample	ERS717283.plasmid
SLC16A11_CCDS11086.1_ex3_17:6946748-6946771:+_5-5	SLC16A11	558	629
NFATC1_CCDS12015.1_ex1_18:77170860-77170883:-_11-3	NFATC1	703	426
ECI1_CCDS10464.1_ex5_16:2301344-2301367:-_5-5	ECI1	681	559
ZNF816-ZNF321P_CCDS56101.1_ex1_19:53455994-53456017:+_5-4	ZNF816-ZNF321P	283	390
TOMM34_CCDS13340.1_ex3_20:43580559-43580582:+_5-2	TOMM34	571	377
ZNF257_CCDS46030.1_ex3_19:22270803-22270826:-_5-1	ZNF257	808	681
FAM86B1_CCDS59512.1_ex3_8:12044257-12044280:+_2-2	FAM86B1	175	748
SH3GLB2_CCDS6916.1_ex7_9:131777072-131777095:-_5-4	SH3GLB2	1025	914
PLA2G2F_CCDS204.2_ex3_1:20471114-20471137:-_5-5	PLA2G2F	705	318
RCOR3_CCDS31016.1_ex3_1:211449642-211449665:-_5-2	RCOR3	466	273
ELOVL5_CCDS56434.1_ex0_6:53159233-53159256:-_11-10	ELOVL5	122	161
RAB34_CCDS11240.1_ex6_17:27042857-27042880:-_5-3	RAB34	187	254
ZNF207_CCDS11271.1_ex5_17:30689927-30689950:+_5-5	ZNF207	161	315
WAPAL_CCDS7375.1_ex16_10:88259473-88259496:-_5-1	WAPAL	219	298
PCNT_CCDS33592.1_ex9_21:47773090-47773113:-_5-2	PCNT	490	535
SLITRK4_CCDS14679.1_ex0_X:142718105-142718128:+_5-2	SLITRK4	326	377
ZDHHC19_CCDS43190.1_ex4_3:195936350-195936373:-_5-4	ZDHHC19	603	502
EEF2K_CCDS10604.1_ex7_16:22269004-22269027:+_5-5	EEF2K	314	426
ZNF629_CCDS45463.1_ex0_16:30795523-30795546:+_5-5	ZNF629	1068	803
AQP6_CCDS31798.1_ex0_12:50367053-50367076:-_5-1	AQP6	529	480
CD3D_CCDS41724.1_ex2_11:118211149-118211172:+_5-2	CD3D	520	348
SERPINB8_CCDS11991.1_ex1_18:61647165-61647188:-_13-3	SERPINB8	34	28
NUMA1_CCDS31633.1_ex12_11:71725728-71725751:+_5-2	NUMA1	298	472
ACTC1_CCDS10041.1_ex5_15:35086873-35086896:+_5-5	ACTC1	1023	881
LOC147646_CCDS58676.1_ex0_19:51892631-51892654:+_5-4	LOC147646	581	530
WDR75_CCDS2298.1_ex8_2:190327212-190327235:-_5-2	WDR75	171	611
BNIP1_CCDS43400.1_ex2_5:172581362-172581385:+_5-4	BNIP1	70	134
XYLT1_CCDS10569.1_ex9_16:17352998-17353021:+_5-5	XYLT1	796	674
CCIN_CCDS6599.1_ex0_9:36169756-36169779:+_5-1	CCIN	846	641
ZNF493_CCDS12411.1_ex2_19:21588566-21588589:+_10-3	ZNF493	563	453
ZIC4_CCDS54652.1_ex4_3:147121740-147121763:+_11-11	ZIC4	429	264
KCNH2_CCDS47747.1_ex3_7:150649902-150649925:+_5-5	KCNH2	737	731
RBM4B_CCDS66144.1_ex1_11:66444302-66444325:-_8-5	RBM4B	462	312
C11orf54_CCDS66204.1_ex2_11:93486858-93486881:+_5-2	C11orf54	187	118
IDH1_CCDS2381.1_ex6_2:209113187-209113210:-_5-4	IDH1	701	537
TRPV5_CCDS5875.1_ex8_7:142625176-142625199:+_5-4	TRPV5	433	353
SLC5A4_CCDS13903.1_ex7_22:32631002-32631025:+_5-1	SLC5A4	628	637
NPR3_CCDS47196.1_ex1_5:32724798-32724821:-_5-1	NPR3	610	513
SDR42E1_CCDS42205.1_ex0_16:82033528-82033551:+_5-3	SDR42E1	286	183
NDUFB8_CCDS65916.1_ex3_10:102289142-102289165:-_5-5	NDUFB8	710	459
NXF3_CCDS14503.1_ex16_X:102339387-102339410:-_5-5	NXF3	62	48
TSPAN31_CCDS8952.1_ex1_12:58139634-58139657:+_5-1	TSPAN31	534	584
DEFB123_CCDS13180.1_ex1_20:30037868-30037891:+_3-2	DEFB123	297	335
CDKN1A_CCDS4824.1_ex0_6:36652012-36652035:-_5-2	CDKN1A	733	646
LGALS3_CCDS41956.1_ex3_14:55609303-55609326:+_5-4	LGALS3	46	52
PLBD2_CCDS53834.1_ex0_12:113796635-113796658:+_5-1	PLBD2	1265	891
HMX2_CCDS31305.1_ex0_10:124908059-124908082:-_5-2	HMX2	1166	849
RALGAPA1_CCDS32064.1_ex31_14:36219787-36219810:+_5-5	RALGAPA1	194	154
MYO15A_CCDS42271.1_ex0_17:18023146-18023169:-_5-4	MYO15A	361	314
TEAD2_CCDS12761.1_ex3_19:49850611-49850634:-_5-3	TEAD2	868	639
ANKS6_CCDS43856.1_ex13_9:101552607-101552630:-_5-4	ANKS6	663	556
NPR1_CCDS1051.1_ex0_1:153652204-153652227:-_5-4	NPR1	918	700
RPS24_CCDS44443.1_ex3_10:79797040-79797063:+_7-7	RPS24	154	196
PHLDB3_CCDS12621.2_ex14_19:44008127-44008150:-_5-5	PHLDB3	673	700
ZP4_CCDS1615.1_ex10_1:238053430-238053453:-_5-4	ZP4	699	469
PKLR_CCDS1109.1_ex6_1:155265014-155265037:+_5-4	PKLR	325	314
RHOC_CCDS854.1_ex3_1:113246324-113246347:-_5-5	RHOC	549	470
C19orf24_CCDS12060.2_ex0_19:1275817-1275840:-_5-5	C19orf24	893	768
NUDT12_CCDS4096.1_ex4_5:102894881-102894904:+_5-2	NUDT12	238	258
SNRPD1_CCDS32801.1_ex2_18:19203853-19203876:+_5-5	SNRPD1	23	225
LIMD1_CCDS2729.1_ex0_3:45637097-45637120:+_5-4	LIMD1	147	152
PRR5L_CCDS31463.1_ex3_11:36453399-36453422:+_5-4	PRR5L	330	220
SNCAIP_CCDS4131.1_ex6_5:121780375-121780398:-_5-5	SNCAIP	623	412
FANK1_CCDS31309.1_ex3_10:127683994-127684017:+_5-3	FANK1	442	441
MRS2_CCDS4552.1_ex0_6:24403405-24403428:-_5-1	MRS2	732	673
C1orf112_CCDS1285.1_ex8_1:169796217-169796240:-_5-4	C1orf112	239	297
H2AFY2_CCDS7296.1_ex1_10:71849827-71849850:+_5-3	H2AFY2	538	506
CCDC122_CCDS9390.2_ex1_13:44433011-44433034:-_5-1	CCDC122	0	0
OVCA2_CCDS11015.1_ex1_17:1946044-1946067:-_5-4	OVCA2	169	196
FAM3B_CCDS13671.1_ex5_21:42718995-42719018:+_5-5	FAM3B	274	272
AKR1B10_CCDS5832.1_ex1_7:134215431-134215454:-_5-1	AKR1B10	454	445
SPATA21_CCDS172.1_ex7_1:16736246-16736269:+_5-4	SPATA21	548	416
CELF1_CCDS31482.1_ex8_11:47505928-47505951:+_5-3	CELF1	791	789
CCDC130_CCDS12296.1_ex2_19:13867041-13867064:+_5-1	CCDC130	41	82
TMEM106C_CCDS44867.1_ex0_12:48358184-48358207:+_5-3	TMEM106C	333	237
GPRIN3_CCDS34030.1_ex0_4:90170346-90170369:+_5-1	GPRIN3	594	397
IL20RA_CCDS5181.1_ex1_6:137325784-137325807:+_5-2	IL20RA	151	101
FBXO45_CCDS46985.1_ex0_3:196296033-196296056:-_5-1	FBXO45	602	528
LTBP3_CCDS44647.1_ex22_11:65320328-65320351:+_5-2	LTBP3	792	743
ARHGEF12_CCDS41727.1_ex20_11:120319887-120319910:-_5-5	ARHGEF12	924	783
LTB4R2_CCDS9625.2_ex0_14:24780446-24780469:-_5-5	LTB4R2	376	371
AARSD1_CCDS58552.1_ex9_17:41113311-41113334:-_5-2	AARSD1	507	559
CHRNA5_CCDS10304.1_ex4_15:78882238-78882261:-_5-4	CHRNA5	264	222
ACP5_CCDS12265.1_ex2_19:11687631-11687654:+_5-4	ACP5	287	134
MATN4_CCDS13348.1_ex7_20:43933000-43933023:+_5-2	MATN4	378	321
VSNL1_CCDS1689.1_ex0_2:17773455-17773478:-_5-3	VSNL1	912	666
CD8A_CCDS1992.1_ex4_2:87017570-87017593:-_5-2	CD8A	406	430
IL18_CCDS44731.1_ex2_11:112020839-112020862:+_5-4	IL18	102	41
FAM219A_CCDS55304.1_ex2_9:34402387-34402410:+_5-1	FAM219A	542	379
TBC1D8_CCDS46375.1_ex15_2:101666999-101667022:+_5-5	TBC1D8	1161	939
TSC22D1_CCDS31966.1_ex2_13:45150051-45150074:+_11-11	TSC22D1	733	658
C2orf61_CCDS1831.1_ex2_2:47378637-47378660:-_5-4	C2orf61	197	153
DNAJC24_CCDS7873.2_ex1_11:31436372-31436395:+_5-1	DNAJC24	238	253
TTC3_CCDS13651.1_ex18_21:38512895-38512918:+_5-4	TTC3	373	345
CGRRF1_CCDS9719.1_ex0_14:54976748-54976771:+_5-1	CGRRF1	663	597
TMEM220_CCDS32567.1_ex2_17:10628352-10628375:+_5-2	TMEM220	406	301
PARL_CCDS3248.1_ex5_3:183562055-183562078:-_5-3	PARL	309	416
CHST13_CCDS3039.1_ex2_3:126260931-126260954:-_5-4	CHST13	1112	640
OLFM2_CCDS12221.1_ex3_19:9968485-9968508:+_5-5	OLFM2	639	439
APOBR_CCDS58442.1_ex1_16:28506464-28506487:-_5-1	APOBR	679	691
SLC11A1_CCDS2415.1_ex4_2:219251382-219251405:-_5-2	SLC11A1	652	590
BLVRB_CCDS33029.1_ex3_19:40964431-40964454:-_5-5	BLVRB	461	481
PIP5KL1_CCDS48030.1_ex2_9:130688134-130688157:+_5-2	PIP5KL1	499	654
MEF2D_CCDS1143.1_ex7_1:156449453-156449476:-_5-3	MEF2D	1080	740
UNC5C_CCDS3643.1_ex13_4:96222852-96222875:-_5-5	UNC5C	668	461
NME1_CCDS11578.1_ex1_17:49233113-49233136:-_6-2	NME1	429	319
OGFOD3_CCDS11811.1_ex5_17:80367271-80367294:-_5-2	OGFOD3	67	59
P2RY1_CCDS3169.1_ex0_3:152554071-152554094:+_5-5	P2RY1	714	766
LY86_CCDS4498.1_ex0_6:6589054-6589077:+_5-2	LY86	923	502
ATP6V0B_CCDS41315.1_ex2_1:44442309-44442332:+_5-2	ATP6V0B	297	392
SPIN4_CCDS43964.1_ex0_X:62570355-62570378:-_5-1	SPIN4	563	504
RS1_CCDS14187.1_ex3_X:18674825-18674848:-_5-5	RS1	407	380
COPZ1_CCDS61137.1_ex5_12:54741605-54741628:+_6-6	COPZ1	16	178
C14orf164_CCDS61401.1_ex5_14:23729867-23729890:+_5-2	C14orf164	619	556
VGLL1_CCDS14658.1_ex1_X:135630895-135630918:+_5-5	VGLL1	1417	889
NUGGC_CCDS47833.1_ex12_8:27922104-27922127:-_5-2	NUGGC	420	316
XK_CCDS14241.1_ex2_X:37586915-37586938:-_5-4	XK	353	160
YAE1D1_CCDS64630.1_ex2_7:39649264-39649287:-_7-7	YAE1D1	729	601
MRPS2_CCDS6990.1_ex3_9:138395512-138395535:+_5-5	MRPS2	158	278
SEC11A_CCDS45340.1_ex4_15:85234764-85234787:-_7-6	SEC11A	1054	731
CD3E_CCDS31685.1_ex4_11:118183511-118183534:+_5-4	CD3E	934	532
PIM1_CCDS4830.1_ex3_6:37138998-37139021:+_5-4	PIM1	231	192
GSDMC_CCDS6360.1_ex10_8:130777872-130777895:-_5-2	GSDMC	254	358
TSC22D1_CCDS31966.1_ex2_13:45149836-45149859:+_11-9	TSC22D1	338	305
CDH20_CCDS11977.1_ex0_18:59158009-59158032:-_5-1	CDH20	367	361
DCN_CCDS44951.1_ex1_12:91572127-91572150:+_12-7	DCN	467	316
MICAL1_CCDS5076.1_ex19_6:109773533-109773556:+_5-2	MICAL1	295	357
COL4A3_CCDS42829.1_ex25_2:228137817-228137840:-_5-4	COL4A3	949	605
KIN_CCDS7080.1_ex8_10:7820898-7820921:-_5-2	KIN	210	505
LCLAT1_CCDS1772.1_ex1_2:30748556-30748579:+_5-1	LCLAT1	1104	882
UGT1A10_CCDS33403.1_ex0_2:234545739-234545762:-_5-2	UGT1A10	120	109
VCP_CCDS6573.1_ex13_9:35066778-35066801:+_5-4	VCP	115	735
TTI1_CCDS13300.1_ex6_20:36640865-36640888:-_5-1	TTI1	370	664
ANAPC11_CCDS32769.1_ex1_17:79857315-79857338:-_9-4	ANAPC11	578	305
KLHL22_CCDS13780.1_ex3_22:20819781-20819804:-_5-3	KLHL22	448	658
FOXP1_CCDS2914.1_ex15_3:71247382-71247405:+_10-8	FOXP1	1221	750
FAM189B_CCDS1103.1_ex4_1:155220877-155220900:+_5-1	FAM189B	497	463
TM9SF4_CCDS13196.2_ex4_20:30729656-30729679:+_5-1	TM9SF4	623	431
SFRP4_CCDS5453.1_ex5_7:37955693-37955716:-_5-1	SFRP4	678	501
CHIC1_CCDS35335.2_ex2_X:72804310-72804333:+_5-5	CHIC1	249	183
KLHDC2_CCDS9693.1_ex0_14:50235295-50235318:-_5-1	KLHDC2	526	604
INHBA_CCDS5464.1_ex1_7:41739855-41739878:+_5-5	INHBA	1018	775
LOXL3_CCDS1953.1_ex11_2:74777373-74777396:-_5-5	LOXL3	498	514
RAB22A_CCDS33497.1_ex5_20:56929199-56929222:+_5-5	RAB22A	481	265
C10orf107_CCDS7262.1_ex3_10:63519909-63519932:-_5-5	C10orf107	517	424
SHOC2_CCDS58095.1_ex0_10:112724387-112724410:+_5-2	SHOC2	321	270
C1QTNF8_CCDS32358.1_ex0_16:1143884-1143907:+_5-2	C1QTNF8	448	375
BRPF3_CCDS34437.1_ex0_6:36168242-36168265:-_5-2	BRPF3	352	347
VPS37B_CCDS9239.1_ex2_12:123355505-123355528:+_5-4	VPS37B	987	836
MKRN1_CCDS47725.1_ex4_7:140179024-140179047:-_5-5	MKRN1	1099	843
CBY1_CCDS13974.1_ex2_22:39067120-39067143:+_5-5	CBY1	436	415
ZBTB33_CCDS14596.1_ex0_X:119387960-119387983:-_5-4	ZBTB33	401	384
MYL3_CCDS2746.1_ex5_3:46904746-46904769:-_5-4	MYL3	281	296
PURB_CCDS5499.1_ex0_7:44924715-44924738:-_5-5	PURB	1051	887
MYOF_CCDS41550.1_ex26_10:95121217-95121240:-_5-2	MYOF	297	307
FBXO8_CCDS3820.1_ex4_4:175184047-175184070:-_5-4	FBXO8	59	78
PRSS42_CCDS46816.1_ex3_3:46875078-46875101:-_5-2	PRSS42	381	294
ARHGAP21_CCDS7144.2_ex17_10:24908430-24908453:-_5-2	ARHGAP21	929	831
CRYBB1_CCDS13840.1_ex2_22:27003942-27003965:+_5-1	CRYBB1	968	710
PORCN_CCDS14296.1_ex1_X:48369824-48369847:-_5-1	PORCN	0	0
ZBTB7C_CCDS32830.1_ex1_18:45566708-45566731:+_5-1	ZBTB7C	256	255
PREPL_CCDS33190.1_ex10_2:44570913-44570936:-_5-4	PREPL	494	368
GIGYF2_CCDS33401.1_ex6_2:233651982-233652005:+_5-2	GIGYF2	560	473
PPP1R16A_CCDS6429.1_ex3_8:145725567-145725590:-_5-3	PPP1R16A	889	976
CAPN6_CCDS14555.1_ex11_X:110506998-110507021:-_5-5	CAPN6	417	384
BLOC1S5_CCDS4506.1_ex2_6:8041383-8041406:-_8-5	BLOC1S5	1026	702
ENO1_CCDS97.1_ex4_1:8925487-8925510:-_5-2	ENO1	542	426
ZNF451_CCDS59026.1_ex3_6:56965969-56965992:-_10-5	ZNF451	895	804
METTL17_CCDS41913.1_ex2_14:21458634-21458657:-_5-2	METTL17	298	316
MYO3B_CCDS42773.1_ex2_2:171056749-171056772:+_5-1	MYO3B	1343	1185
GALNTL5_CCDS5929.1_ex4_7:151699867-151699890:-_5-5	GALNTL5	609	563
DLGAP5_CCDS53897.1_ex15_14:55647963-55647986:+_5-3	DLGAP5	945	721
WHSC1L1_CCDS43729.1_ex21_8:38196054-38196077:+_5-4	WHSC1L1	347	232
C16orf80_CCDS10793.1_ex4_16:58150770-58150793:-_5-3	C16orf80	27	67
IL18RAP_CCDS2061.1_ex3_2:103053718-103053741:+_5-5	IL18RAP	251	175
FOXC1_CCDS4473.1_ex0_6:1610861-1610884:-_5-2	FOXC1	686	505
LSM7_CCDS45907.1_ex1_19:2324172-2324195:+_5-4	LSM7	7	432
TPSG1_CCDS10430.1_ex2_16:1272891-1272914:-_5-4	TPSG1	640	585
GRIK4_CCDS8433.1_ex8_11:120745930-120745953:+_5-4	GRIK4	451	379
PCDHGB7_CCDS47293.1_ex0_5:140798049-140798072:-_5-3	PCDHGB7	146	171
PFKM_CCDS53786.1_ex8_12:48528590-48528613:-_5-4	PFKM	341	457
COX7A2L_CCDS1808.1_ex1_2:42580396-42580419:+_5-3	COX7A2L	724	541
MAP2K2_CCDS12120.1_ex8_19:4110561-4110584:-_5-4	MAP2K2	600	585
SRPR_CCDS31717.1_ex10_11:126137123-126137146:-_5-5	SRPR	244	343
ASB8_CCDS8761.1_ex2_12:48547150-48547173:-_5-5	ASB8	184	144
TP53AIP1_CCDS55797.1_ex2_11:128807601-128807624:+_11-11	TP53AIP1	895	639
IFT52_CCDS33470.1_ex4_20:42233672-42233695:-_5-1	IFT52	402	292
SIRT2_CCDS12523.1_ex7_19:39374363-39374386:+_5-1	SIRT2	1035	909
GCM1_CCDS4950.1_ex3_6:52998926-52998949:-_5-5	GCM1	493	512
MPDU1_CCDS11115.1_ex3_17:7490023-7490046:-_5-3	MPDU1	180	214
SCN4A_CCDS45761.1_ex18_17:62045544-62045567:+_5-2	SCN4A	673	555
KIAA1211_CCDS43230.1_ex4_4:57181418-57181441:-_5-4	KIAA1211	212	261
RMND5B_CCDS4431.1_ex3_5:177570710-177570733:-_5-4	RMND5B	427	469
SLC7A6OS_CCDS10865.1_ex3_16:68344440-68344463:+_5-4	SLC7A6OS	157	444
MYO1F_CCDS42494.1_ex25_19:8619536-8619559:-_5-5	MYO1F	895	730
STAU1_CCDS13414.1_ex7_20:47740945-47740968:+_5-4	STAU1	1019	839
TTLL5_CCDS32124.1_ex1_14:76135801-76135824:-_5-1	TTLL5	260	114
SLC6A8_CCDS14726.1_ex3_X:152957515-152957538:+_5-1	SLC6A8	1224	974
AKIP1_CCDS55743.1_ex0_11:8933164-8933187:-_5-2	AKIP1	523	495
HCAR1_CCDS9236.1_ex0_12:123214708-123214731:-_5-5	HCAR1	803	625
IL12RB1_CCDS32957.1_ex4_19:18187118-18187141:-_5-1	IL12RB1	652	613
SH2D2A_CCDS1159.1_ex4_1:156783992-156784015:+_5-3	SH2D2A	863	637
DCLRE1C_CCDS31149.1_ex6_10:14976384-14976407:+_5-4	DCLRE1C	199	183
ARHGAP11A_CCDS10028.1_ex7_15:32921891-32921914:-_5-5	ARHGAP11A	98	94
VDR_CCDS55820.1_ex6_12:48258832-48258855:-_5-4	VDR	413	298
PNMT_CCDS11343.1_ex1_17:37825892-37825915:+_5-4	PNMT	736	681
AKT2_CCDS12552.1_ex11_19:40762831-40762854:-_5-5	AKT2	335	320
CASP10_CCDS2338.1_ex0_2:202050778-202050801:+_5-2	CASP10	162	152
LYSMD1_CCDS44218.1_ex1_1:151134387-151134410:-_5-3	LYSMD1	387	430
MFAP3_CCDS4324.1_ex1_5:153432840-153432863:+_5-3	MFAP3	227	177
DPF2_CCDS8100.1_ex4_11:65111269-65111292:+_5-5	DPF2	351	372
MICU2_CCDS9297.1_ex8_13:22113431-22113454:+_5-2	MICU2	479	221
CYP1A1_CCDS10268.1_ex5_15:75014759-75014782:-_5-2	CYP1A1	209	145
HOXD8_CCDS2268.1_ex0_2:176995330-176995353:+_10-2	HOXD8	370	472
WSB2_CCDS61251.1_ex3_12:118474198-118474221:+_8-5	WSB2	368	232
ERGIC2_CCDS41765.1_ex6_12:29509318-29509341:-_5-1	ERGIC2	193	120
ARHGAP19_CCDS58092.1_ex8_10:99023175-99023198:-_5-3	ARHGAP19	343	465
RUVBL1_CCDS3047.1_ex7_3:127823752-127823775:-_5-4	RUVBL1	0	1
HOGA1_CCDS44469.1_ex0_10:99344661-99344684:-_8-2	HOGA1	280	302
MEIS2_CCDS10044.1_ex5_15:37376060-37376083:+_5-1	MEIS2	272	289
ST6GAL2_CCDS2073.1_ex4_2:107460157-107460180:-_5-4	ST6GAL2	998	687
MTMR9_CCDS5979.1_ex4_8:11163692-11163715:+_5-3	MTMR9	58	56
TMEM253_CCDS53884.1_ex2_14:21570227-21570250:+_5-2	TMEM253	442	446
RPLP0_CCDS9193.1_ex3_12:120636655-120636678:-_5-2	RPLP0	35	342
CALML6_CCDS30566.1_ex3_1:1848218-1848241:-_5-5	CALML6	761	549
SEMA3A_CCDS5599.1_ex9_7:83640515-83640538:+_5-1	SEMA3A	562	512
RASL11B_CCDS3490.1_ex2_4:53730683-53730706:-_5-4	RASL11B	531	311
SH3RF2_CCDS4280.1_ex3_5:145393507-145393530:-_5-5	SH3RF2	615	557
APIP_CCDS7895.1_ex2_11:34909893-34909916:+_5-2	APIP	466	355
ACTRT1_CCDS14611.1_ex0_X:127186024-127186047:+_5-5	ACTRT1	76	78
ZNF507_CCDS32985.1_ex0_19:32845028-32845051:+_5-5	ZNF507	311	309
C8orf22_CCDS47854.1_ex2_8:49986798-49986821:+_4-3	C8orf22	532	296
CPNE8_CCDS8733.1_ex5_12:39087579-39087602:-_5-2	CPNE8	342	275
PLEKHG1_CCDS34552.1_ex5_6:151125843-151125866:+_5-3	PLEKHG1	757	612
ZNF385D_CCDS2636.1_ex4_3:21552418-21552441:-_5-3	ZNF385D	461	392
SHC2_CCDS45891.1_ex10_19:440868-440891:-_5-2	SHC2	303	292
IFI44L_CCDS687.2_ex0_1:79093719-79093742:+_5-1	IFI44L	832	588
MORC3_CCDS42924.1_ex8_21:37721684-37721707:+_5-4	MORC3	63	35
RWDD2B_CCDS13582.1_ex2_21:30380578-30380601:+_5-4	RWDD2B	141	146
WNT7A_CCDS2616.1_ex1_3:13896070-13896093:+_5-1	WNT7A	1163	668
NOL7_CCDS4528.1_ex1_6:13615940-13615963:+_5-3	NOL7	103	221
SLC25A13_CCDS55130.1_ex15_7:95906506-95906529:-_5-5	SLC25A13	232	191
TRIM55_CCDS6184.1_ex1_8:67040547-67040570:+_5-2	TRIM55	439	456
BIK_CCDS14044.1_ex0_22:43520104-43520127:-_5-1	BIK	373	283
ART3_CCDS3575.1_ex1_4:77003182-77003205:+_5-3	ART3	338	306
OTX1_CCDS1873.1_ex1_2:63281311-63281334:-_5-2	OTX1	857	532
CCDC28B_CCDS354.2_ex0_1:32667687-32667710:-_5-3	CCDC28B	588	469
ZC4H2_CCDS14380.1_ex2_X:64140073-64140096:-_5-3	ZC4H2	539	291
MT1A_CCDS32454.1_ex1_16:56673229-56673252:-_2-1	MT1A	841	903
BCL2L10_CCDS10148.1_ex1_15:52404749-52404772:+_5-5	BCL2L10	987	733
PLA2G4E_CCDS55962.1_ex11_15:42292173-42292196:-_5-4	PLA2G4E	491	460
CEP170_CCDS44337.1_ex12_1:243362474-243362497:-_5-5	CEP170	982	887
MS4A14_CCDS31569.1_ex4_11:60183083-60183106:+_5-3	MS4A14	525	336
UBE2N_CCDS31875.1_ex2_12:93804827-93804850:-_5-2	UBE2N	0	0
LSM4_CCDS12374.1_ex1_19:18420624-18420647:+_6-3	LSM4	12	713
WNT3A_CCDS1564.1_ex2_1:228238593-228238616:+_5-5	WNT3A	824	578
PIP5K1A_CCDS44219.1_ex5_1:151204822-151204845:-_9-3	PIP5K1A	334	386
CYB561D1_CCDS44188.1_ex2_1:110038685-110038708:+_12-11	CYB561D1	741	679
EFHD2_CCDS155.1_ex0_1:15736664-15736687:-_5-3	EFHD2	741	653
L3MBTL4_CCDS11839.2_ex15_18:6264016-6264039:-_5-4	L3MBTL4	842	718
P2RX2_CCDS31930.1_ex5_12:133196852-133196875:-_5-2	P2RX2	239	220
PGRMC1_CCDS14576.1_ex0_X:118370600-118370623:-_6-5	PGRMC1	782	784
SPRED3_CCDS42560.1_ex0_19:38881070-38881093:-_5-2	SPRED3	941	907
EN2_CCDS5940.1_ex0_7:155251598-155251621:-_5-5	EN2	1055	795
FOXI1_CCDS4372.1_ex0_5:169533091-169533114:+_5-2	FOXI1	899	621
AMIGO2_CCDS8751.1_ex0_12:47472446-47472469:+_5-5	AMIGO2	1112	777
POM121L2_CCDS59497.1_ex0_6:27279104-27279127:+_5-2	POM121L2	138	116
ARHGDIG_CCDS10404.1_ex2_16:332086-332109:+_5-4	ARHGDIG	1206	821
C4BPA_CCDS1477.1_ex1_1:207287481-207287504:-_5-1	C4BPA	24	38
MGA_CCDS55959.1_ex1_15:41988310-41988333:-_5-3	MGA	535	474
STAU2_CCDS55244.1_ex5_8:74516052-74516075:-_5-3	STAU2	211	156
SLFNL1_CCDS460.1_ex3_1:41486180-41486203:+_5-4	SLFNL1	757	609
NANOS3_CCDS42511.1_ex0_19:13988272-13988295:-_5-1	NANOS3	425	507
FKBP10_CCDS11409.1_ex4_17:39975507-39975530:+_5-4	FKBP10	737	587
PAPSS1_CCDS3676.1_ex9_4:108615078-108615101:-_5-4	PAPSS1	544	452
PIGS_CCDS11235.1_ex6_17:26888583-26888606:-_5-2	PIGS	434	499
GRM7_CCDS43042.1_ex0_3:6903192-6903215:+_5-1	GRM7	744	609
MRI1_CCDS12297.1_ex1_19:13875781-13875804:-_5-1	MRI1	1388	929
ARMC2_CCDS5069.2_ex5_6:109220970-109220993:-_5-4	ARMC2	48	75
SDF2_CCDS11238.1_ex2_17:26988748-26988771:-_5-5	SDF2	617	619
ZNF568_CCDS42558.1_ex1_19:37416154-37416177:-_10-1	ZNF568	67	34
TMPRSS7_CCDS43129.2_ex3_3:111766690-111766713:-_5-3	TMPRSS7	541	421
TRAPPC13_CCDS47221.1_ex9_5:64956573-64956596:-_5-5	TRAPPC13	54	29
C4orf27_CCDS3813.1_ex5_4:170671712-170671735:+_5-3	C4orf27	0	0
PBDC1_CCDS14432.1_ex5_X:75397472-75397495:+_5-5	PBDC1	561	427
PPP1R17_CCDS47570.1_ex1_7:31736645-31736668:-_8-6	PPP1R17	67	73
PKD1_CCDS32369.1_ex31_16:2159073-2159096:-_5-1	PKD1	702	598
RNF121_CCDS8203.1_ex2_11:71671921-71671944:-_5-2	RNF121	623	520
KCNQ3_CCDS34943.1_ex12_8:133196478-133196501:+_5-3	KCNQ3	308	359
KDELR3_CCDS13972.1_ex1_22:38870611-38870634:+_5-2	KDELR3	356	242
XKR8_CCDS315.1_ex0_1:28286677-28286700:-_5-1	XKR8	707	826
PCDH15_CCDS44400.1_ex27_10:55996628-55996651:+_5-4	PCDH15	391	284
CSTA_CCDS3011.1_ex1_3:122056419-122056442:+_3-1	CSTA	62	38
PRSS33_CCDS42110.1_ex2_16:2835556-2835579:-_5-3	PRSS33	999	928
RNF19A_CCDS6286.1_ex4_8:101276951-101276974:-_5-1	RNF19A	443	435
TMEM52B_CCDS66314.1_ex4_12:10342513-10342536:+_6-5	TMEM52B	515	571
PRDM4_CCDS9115.1_ex7_12:108145481-108145504:-_5-3	PRDM4	397	286
LBX1_CCDS31270.1_ex0_10:102987528-102987551:+_5-2	LBX1	519	552
CD2BP2_CCDS10675.1_ex4_16:30365567-30365590:-_5-5	CD2BP2	555	534
SIGLEC5_CCDS33088.1_ex4_19:52131168-52131191:-_5-2	SIGLEC5	1351	1037
ZNF506_CCDS42531.1_ex0_19:19906303-19906326:+_5-3	ZNF506	357	244
SAMD7_CCDS3209.1_ex3_3:169644582-169644605:+_5-5	SAMD7	635	460
INTU_CCDS34061.1_ex0_4:128554313-128554336:-_5-2	INTU	738	598
C8orf46_CCDS6191.2_ex2_8:67417680-67417703:-_5-2	C8orf46	752	670
CHI3L2_CCDS30802.1_ex5_1:111778288-111778311:+_5-1	CHI3L2	264	167
PIH1D2_CCDS44730.1_ex3_11:111942430-111942453:+_5-4	PIH1D2	862	536
PCF11_CCDS44689.1_ex4_11:82877434-82877457:+_5-3	PCF11	384	359
MINA_CCDS2929.1_ex6_3:97677942-97677965:+_5-2	MINA	1194	901
