sgRNA	gene	CRISPR_C7448913.sample	CRISPR_C6596666.sample
EPHB2_CCDS229.2_ex2_1:23110981-23111004:-_5-1	EPHB2	489	552
SPATA3_CCDS2481.1_ex0_2:231861159-231861182:-_5-3	SPATA3	636	742
sgMRPS15_4	MRPS15_LS	310	473
sgPSMD5_3	PSMD5_LS	149	337
SMS_CCDS14203.1_ex1_X:21985395-21985418:-_5-1	SMS	164	384
ANKRD54_CCDS13959.1_ex5_22:38234520-38234543:-_5-2	ANKRD54	298	349
EMILIN1_CCDS1733.1_ex3_2:27305358-27305381:+_5-5	EMILIN1	586	742
sgSPIN3_8	SPIN3_LS	291	344
CCL17_CCDS10780.1_ex1_16:57449043-57449066:-_5-2	CCL17	177	267
NPY2R_CCDS3791.1_ex0_4:156135221-156135244:-_5-2	NPY2R	354	343
DDX43_CCDS4977.1_ex0_6:74104745-74104768:-_5-2	DDX43	93	328
ARHGAP19_CCDS58092.1_ex10_10:99025639-99025662:+_5-5	ARHGAP19	263	353
UTP14C_CCDS31978.1_ex0_13:52603332-52603355:+_5-2	UTP14C	271	342
CTRL00310	NON-TARGETING	522	502
HGF_CCDS47626.1_ex15_7:81388055-81388078:+_5-3	HGF	147	312
PCDHGA10_CCDS47292.1_ex0_5:140793402-140793425:+_5-3	PCDHGA10	342	586
CTRL00171	NON-TARGETING	601	357
STK32C_CCDS7666.1_ex11_10:134121181-134121204:+_5-5	STK32C	478	737
TMEM260_CCDS9727.2_ex2_14:57052472-57052495:+_5-2	TMEM260	477	582
ZNF706_CCDS6291.1_ex1_8:102213828-102213851:+_5-2	ZNF706	750	666
sgHDAC2_8	HDAC2_LS	179	352
PPP1R26_CCDS6988.1_ex0_9:138377229-138377252:-_5-2	PPP1R26	293	521
ECHDC2_CCDS55600.1_ex7_1:53377252-53377275:-_5-3	ECHDC2	265	492
PTTG1IP_CCDS68221.1_ex0_21:46271452-46271475:+_9-2	PTTG1IP	333	444
sgHNRNPA1L2_9	HNRNPA1L2_LS	19	249
ANO7_CCDS33423.1_ex1_2:242129573-242129596:-_5-4	ANO7	237	477
RPL35_CCDS6858.1_ex2_9:127623721-127623744:-_5-5	RPL35	70	592
TYW3_CCDS53334.1_ex1_1:75202244-75202267:+_5-3	TYW3	311	393
MAPRE2_CCDS11910.1_ex3_18:32681899-32681922:+_5-2	MAPRE2	159	214
CDC73_CCDS1382.1_ex1_1:193094323-193094346:-_5-2	CDC73	62	259
RPF2_CCDS5088.1_ex5_6:111320929-111320952:-_5-4	RPF2	97	350
sgSETD1B_8	SETD1B_LS	159	337
CCDC127_CCDS3852.1_ex0_5:205999-206022:+_5-5	CCDC127	595	642
MAGEA10_CCDS14705.1_ex0_X:151303872-151303895:-_5-5	MAGEA10	207	453
SP140_CCDS33392.1_ex2_2:231103046-231103069:-_5-5	SP140	478	545
TRAPPC6A_CCDS12655.1_ex3_19:45668199-45668222:-_7-5	TRAPPC6A	680	855
WFDC8_CCDS13361.1_ex2_20:44184482-44184505:+_5-1	WFDC8	1079	612
PSMC4_CCDS12547.1_ex2_19:40478379-40478402:+_5-1	PSMC4	154	570
ALDH18A1_CCDS31257.1_ex11_10:97392763-97392786:-_5-2	ALDH18A1	765	541
LAD1_CCDS1410.1_ex6_1:201354911-201354934:-_5-1	LAD1	9	250
H6PD_CCDS101.1_ex1_1:9307044-9307067:+_5-2	H6PD	548	429
AK1_CCDS6881.1_ex1_9:130630717-130630740:-_5-1	AK1	321	434
C2orf48_CCDS1670.1_ex2_2:10350452-10350475:-_5-4	C2orf48	126	489
HUNK_CCDS13610.1_ex6_21:33346888-33346911:-_5-5	HUNK	460	550
HMGB2_CCDS3816.1_ex2_4:174254325-174254348:-_5-4	HMGB2	91	222
IGFALS_CCDS10446.1_ex0_16:1841580-1841603:+_5-2	IGFALS	789	755
DZIP1_CCDS9477.1_ex17_13:96293605-96293628:-_5-2	DZIP1	447	608
PDHX_CCDS44569.1_ex8_11:35006120-35006143:+_5-5	PDHX	273	344
OTUD6B_CCDS6253.2_ex3_8:92090800-92090823:-_5-4	OTUD6B	384	437
KDELC1_CCDS9504.1_ex9_13:103450862-103450885:+_5-4	KDELC1	57	240
CHD8_CCDS45081.1_ex24_14:21875156-21875179:+_5-3	CHD8	255	597
TSC22D3_CCDS14530.1_ex0_X:106957804-106957827:+_13-1	TSC22D3	429	569
NR2C2AP_CCDS32967.1_ex2_19:19313354-19313377:+_5-4	NR2C2AP	542	514
ERN2_CCDS32407.1_ex19_16:23721854-23721877:-_5-4	ERN2	396	499
KIAA1671_CCDS46676.1_ex0_22:25425481-25425504:-_5-2	KIAA1671	212	389
GPR116_CCDS4919.1_ex10_6:46839667-46839690:+_5-3	GPR116	481	808
sgNRAS_10	NRAS_LS	434	358
MPPED2_CCDS44560.1_ex4_11:30557579-30557602:-_5-3	MPPED2	368	509
CCL2_CCDS11277.1_ex2_17:32583748-32583771:-_5-5	CCL2	542	690
RSPH9_CCDS4905.1_ex0_6:43612997-43613020:+_5-1	RSPH9	334	574
SNRNP35_CCDS45005.1_ex1_12:123950195-123950218:+_5-1	SNRNP35	264	458
COL9A2_CCDS450.1_ex17_1:40775789-40775812:-_5-1	COL9A2	816	626
LSM1_CCDS6103.1_ex1_8:38027365-38027388:-_5-2	LSM1	104	147
PPFIA1_CCDS31627.1_ex5_11:70172710-70172733:+_5-3	PPFIA1	299	426
PRAMEF22_CCDS41256.1_ex1_1:13036470-13036493:-_5-4	PRAMEF22	351	505
PCDHGA2_CCDS47289.1_ex0_5:140718971-140718994:-_5-1	PCDHGA2	263	567
TAC4_CCDS42357.1_ex3_17:47921469-47921492:-_8-4	TAC4	69	280
ALDH1A3_CCDS10389.1_ex1_15:101425486-101425509:+_5-1	ALDH1A3	161	274
NDUFA12_CCDS58263.1_ex1_12:95396563-95396586:-_5-4	NDUFA12	210	312
ETNK1_CCDS41760.1_ex0_12:22778183-22778206:-_5-1	ETNK1	632	783
HOXA13_CCDS5412.1_ex1_7:27239062-27239085:-_5-1	HOXA13	365	364
C5orf15_CCDS4167.1_ex1_5:133295557-133295580:-_5-3	C5orf15	33	30
LPXN_CCDS53635.1_ex4_11:58318620-58318643:+_5-3	LPXN	513	610
sgRNF2_2	RNF2_LS	83	202
UNC5B_CCDS58083.1_ex6_10:73048382-73048405:+_5-4	UNC5B	851	662
HM13_CCDS13182.1_ex2_20:30125971-30125994:+_5-3	HM13	106	321
CEP250_CCDS13255.1_ex5_20:34055213-34055236:+_5-3	CEP250	307	575
sgPRKG1_9	PRKG1_LS	413	400
ACR_CCDS14101.1_ex1_22:51177845-51177868:+_5-2	ACR	200	329
CTRL00090	NON-TARGETING	308	310
SLC39A1_CCDS1055.1_ex0_1:153932963-153932986:+_5-1	SLC39A1	590	638
CIRH1A_CCDS10872.1_ex3_16:69173722-69173745:-_5-2	CIRH1A	188	617
PPP3R2_CCDS6759.1_ex0_9:104357047-104357070:+_5-4	PPP3R2	360	700
NBPF4_CCDS44182.1_ex7_1:108778936-108778959:-_5-2	NBPF4	361	388
TXNDC9_CCDS2044.1_ex1_2:99938559-99938582:+_5-2	TXNDC9	95	367
sgRPL27A_3	RPL27A_LS	80	475
RPE65_CCDS643.1_ex7_1:68905237-68905260:+_5-1	RPE65	35	113
RNASEH2B_CCDS45047.1_ex3_13:51504873-51504896:+_5-3	RNASEH2B	204	262
ZNF467_CCDS5899.1_ex0_7:149463173-149463196:-_5-4	ZNF467	587	837
C15orf61_CCDS45289.1_ex0_15:67813846-67813869:+_5-5	C15orf61	493	442
TDRD6_CCDS34470.1_ex0_6:46658324-46658347:-_5-5	TDRD6	428	515
SPCS1_CCDS33769.2_ex0_3:52740151-52740174:-_5-1	SPCS1	392	906
TGM3_CCDS33435.1_ex4_20:2293635-2293658:+_5-3	TGM3	698	784
PMF1-BGLAP_CCDS55650.1_ex1_1:156202113-156202136:-_3-1	PMF1-BGLAP	64	330
RNF149_CCDS2051.1_ex6_2:101924872-101924895:+_5-4	RNF149	415	448
FDXACB1_CCDS44729.1_ex3_11:111749412-111749435:-_5-4	FDXACB1	305	525
FANCG_CCDS6574.1_ex10_9:35078151-35078174:+_5-5	FANCG	674	599
PRSS57_CCDS12041.1_ex2_19:691949-691972:-_5-3	PRSS57	626	539
ASB10_CCDS47749.2_ex2_7:150883519-150883542:-_5-3	ASB10	933	457
KDM6A_CCDS14265.1_ex15_X:44922965-44922988:-_5-4	KDM6A	512	678
sgADRBK2_1	ADRBK2_LS	71	458
SAMD4B_CCDS33020.1_ex0_19:39847622-39847645:+_5-1	SAMD4B	304	498
FLT1_CCDS53860.1_ex12_13:29041182-29041205:-_5-4	FLT1	237	276
ICT1_CCDS11711.1_ex4_17:73016635-73016658:+_5-5	ICT1	283	480
TOX3_CCDS54008.1_ex4_16:52497957-52497980:-_5-4	TOX3	710	522
RGS18_CCDS1374.1_ex2_1:192129547-192129570:+_5-3	RGS18	112	238
GDF15_CCDS12376.1_ex0_19:18497160-18497183:+_5-2	GDF15	368	484
BNC2_CCDS6482.2_ex4_9:16727862-16727885:-_5-5	BNC2	137	223
RAI2_CCDS14183.1_ex0_X:17819570-17819593:+_5-3	RAI2	352	409
ZSCAN16_CCDS4644.1_ex1_6:28094609-28094632:-_5-5	ZSCAN16	220	459
PNPLA7_CCDS48070.1_ex18_9:140392561-140392584:+_5-1	PNPLA7	477	532
CDH4_CCDS13488.1_ex8_20:60485620-60485643:+_5-5	CDH4	495	436
NUDT6_CCDS3729.1_ex0_4:123814296-123814319:+_8-5	NUDT6	365	402
CD200_CCDS2965.1_ex2_3:112064126-112064149:-_5-4	CD200	203	268
TFAP2A_CCDS34337.1_ex5_6:10410229-10410252:-_5-4	TFAP2A	894	646
RAB7A_CCDS3052.1_ex2_3:128525387-128525410:-_5-5	RAB7A	54	135
SALL1_CCDS10747.1_ex1_16:51174707-51174730:-_5-2	SALL1	383	748
CHAD_CCDS11568.1_ex2_17:48545867-48545890:+_5-4	CHAD	379	630
SYNE1_CCDS5235.1_ex82_6:152683391-152683414:-_5-2	SYNE1	612	733
TMC1_CCDS6643.1_ex5_9:75357394-75357417:+_5-1	TMC1	551	544
BTBD1_CCDS10322.1_ex7_15:83735759-83735782:-_5-5	BTBD1	196	254
SLCO2B1_CCDS44683.1_ex5_11:74883439-74883462:+_5-3	SLCO2B1	279	413
SLC13A5_CCDS11079.1_ex9_17:6609950-6609973:+_5-4	SLC13A5	384	724
RBBP8_CCDS11874.1_ex5_18:20562232-20562255:-_5-1	RBBP8	210	371
C1QL4_CCDS31793.1_ex1_12:49729839-49729862:-_5-2	C1QL4	383	545
CCDC14_CCDS3025.2_ex7_3:123667732-123667755:+_5-4	CCDC14	212	368
PLS1_CCDS3125.1_ex3_3:142395051-142395074:-_5-1	PLS1	16	129
NPS_CCDS41577.1_ex2_10:129350719-129350742:-_5-2	NPS	401	302
SERPINB10_CCDS11990.1_ex0_18:61582864-61582887:+_5-1	SERPINB10	490	576
sgINO80C_3	INO80C_LS	376	399
FAM124B_CCDS2461.1_ex1_2:225266127-225266150:-_5-1	FAM124B	367	412
CITED1_CCDS14419.1_ex0_X:71522037-71522060:+_5-5	CITED1	348	574
FBLN2_CCDS46761.1_ex1_3:13649574-13649597:-_5-4	FBLN2	513	361
DSTN_CCDS13127.1_ex1_20:17581511-17581534:+_5-1	DSTN	188	205
SATB2_CCDS2327.1_ex4_2:200213827-200213850:+_5-3	SATB2	315	661
MRS2_CCDS4552.1_ex1_6:24405454-24405477:-_5-4	MRS2	173	151
FAM195B_CCDS45814.1_ex1_17:79781335-79781358:+_5-1	FAM195B	663	673
CARD14_CCDS11768.1_ex2_17:78157970-78157993:+_5-4	CARD14	315	629
KY_CCDS46920.1_ex5_3:134343954-134343977:+_5-5	KY	479	554
KBTBD4_CCDS44594.1_ex2_11:47599235-47599258:+_5-4	KBTBD4	32	49
F2RL2_CCDS4031.1_ex0_5:75913925-75913948:-_5-2	F2RL2	290	335
ZBTB25_CCDS9765.1_ex1_14:64957077-64957100:-_5-5	ZBTB25	22	118
ACOX2_CCDS33775.1_ex12_3:58520160-58520183:-_5-5	ACOX2	67	308
SPR_CCDS1920.1_ex0_2:73114674-73114697:+_5-2	SPR	633	793
TIMM21_CCDS12003.1_ex2_18:71822582-71822605:-_5-4	TIMM21	243	484
RIF1_CCDS2194.1_ex28_2:152319665-152319688:+_5-5	RIF1	514	483
PSMD12_CCDS11669.1_ex7_17:65346348-65346371:-_5-2	PSMD12	0	262
ZNF785_CCDS10685.1_ex1_16:30596528-30596551:-_5-5	ZNF785	815	893
MCCD1_CCDS34396.1_ex0_6:31496889-31496912:+_5-1	MCCD1	267	393
sgTERF2IP_7	TERF2IP_LS	338	364
FAM129C_CCDS12362.1_ex6_19:17650031-17650054:-_5-3	FAM129C	296	540
MMP21_CCDS7647.1_ex5_10:127462495-127462518:+_5-2	MMP21	241	423
PLEKHA1_CCDS55730.1_ex4_10:124172465-124172488:+_5-4	PLEKHA1	478	424
TMPRSS7_CCDS43129.2_ex2_3:111764639-111764662:+_5-1	TMPRSS7	651	614
C11orf91_CCDS53615.1_ex1_11:33722135-33722158:-_5-3	C11orf91	470	639
CD164L2_CCDS302.1_ex3_1:27709088-27709111:-_5-3	CD164L2	799	626
PLEKHG1_CCDS34552.1_ex3_6:151117021-151117044:+_5-2	PLEKHG1	165	283
AKAP8_CCDS12329.1_ex9_19:15483748-15483771:+_5-3	AKAP8	418	567
YPEL4_CCDS7963.1_ex3_11:57414447-57414470:+_5-5	YPEL4	743	939
KDM4A_CCDS491.1_ex1_1:44121394-44121417:-_5-1	KDM4A	231	465
WDYHV1_CCDS6344.1_ex3_8:124448775-124448798:-_6-2	WDYHV1	43	127
CST6_CCDS8126.1_ex1_11:65780314-65780337:+_5-5	CST6	527	550
TBC1D9_CCDS47136.1_ex15_4:141598046-141598069:-_5-4	TBC1D9	418	688
PLEKHO1_CCDS945.1_ex1_1:150123198-150123221:+_5-1	PLEKHO1	121	368
FABP7_CCDS5127.1_ex1_6:123101523-123101546:+_5-3	FABP7	394	296
sgEHMT1_3	EHMT1_LS	445	550
DPF2_CCDS8100.1_ex1_11:65107988-65108011:+_5-1	DPF2	419	565
LPIN3_CCDS33469.1_ex2_20:39977490-39977513:+_5-2	LPIN3	627	477
DDX18_CCDS2120.1_ex5_2:118579511-118579534:+_5-5	DDX18	58	413
RBPMS2_CCDS32271.1_ex5_15:65043791-65043814:+_5-5	RBPMS2	256	485
DACH2_CCDS14455.1_ex4_X:85950035-85950058:-_5-2	DACH2	224	262
SKP2_CCDS3915.1_ex6_5:36171813-36171836:+_6-6	SKP2	143	325
C20orf144_CCDS13223.1_ex0_20:32250255-32250278:-_5-1	C20orf144	557	946
FJX1_CCDS44570.1_ex0_11:35640666-35640689:+_5-3	FJX1	512	586
PTBP2_CCDS754.1_ex5_1:97243204-97243227:-_5-3	PTBP2	380	483
sgZCWPW2_7	ZCWPW2_LS	158	291
C11orf80_CCDS53664.1_ex0_11:66512341-66512364:+_5-1	C11orf80	44	378
DMRTB1_CCDS581.1_ex0_1:53925423-53925446:-_5-2	DMRTB1	57	581
sgAAK1_6	AAK1_LS	90	265
PEX13_CCDS1866.1_ex1_2:61258748-61258771:+_5-1	PEX13	172	293
CXCL1_CCDS47074.1_ex1_4:74735459-74735482:+_5-5	CXCL1	217	457
RPL18A_CCDS12367.1_ex2_19:17972904-17972927:+_5-2	RPL18A	13	507
sgSNIP1_10	SNIP1_LS	29	387
PFN2_CCDS3148.1_ex2_3:149688547-149688570:-_5-5	PFN2	260	325
EAF1_CCDS2626.1_ex3_3:15475875-15475898:-_5-3	EAF1	814	897
sgNDEL1_9	NDEL1_LS	98	236
TMCO1_CCDS1251.2_ex6_1:165738018-165738041:-_5-5	TMCO1	405	428
RDH8_CCDS12223.2_ex2_19:10129481-10129504:-_5-4	RDH8	170	425
MEF2C_CCDS47244.1_ex5_5:88047690-88047713:+_5-2	MEF2C	313	386
SLC14A2_CCDS11924.1_ex4_18:43217141-43217164:-_5-2	SLC14A2	139	438
BANP_CCDS10966.2_ex2_16:88017827-88017850:-_5-1	BANP	128	587
ZNF117_CCDS43593.1_ex0_7:64439401-64439424:+_5-3	ZNF117	432	419
IL26_CCDS8981.1_ex4_12:68619430-68619453:-_5-5	IL26	240	261
LMF2_CCDS14093.2_ex10_22:50944755-50944778:-_5-5	LMF2	400	497
sgMAP3K11_10	MAP3K11_LS	191	578
MARK3_CCDS41993.1_ex1_14:103871459-103871482:-_5-1	MARK3	451	542
FOXRED2_CCDS13929.1_ex7_22:36902093-36902116:-_5-4	FOXRED2	595	717
sgIDH1_10	IDH1_LS	94	332
HPSE2_CCDS53566.1_ex8_10:100992118-100992141:+_5-2	HPSE2	272	540
VMA21_CCDS35430.1_ex2_X:150573374-150573397:+_5-3	VMA21	604	577
SELPLG_CCDS31895.2_ex0_12:109017665-109017688:-_5-2	SELPLG	838	757
C18orf42_CCDS54179.1_ex0_18:5145652-5145675:-_2-2	C18orf42	208	576
P2RX6_CCDS13788.2_ex6_22:21377562-21377585:+_5-5	P2RX6	575	543
ULK2_CCDS11213.1_ex20_17:19748607-19748630:+_5-2	ULK2	451	590
MBD2_CCDS11953.1_ex5_18:51750524-51750547:-_5-3	MBD2	291	416
ACTL7A_CCDS6772.1_ex0_9:111624973-111624996:+_5-4	ACTL7A	65	245
ZNF239_CCDS41502.1_ex0_10:44053166-44053189:-_5-5	ZNF239	29	156
LRRC36_CCDS32467.1_ex5_16:67397602-67397625:-_5-3	LRRC36	242	612
TEX35_CCDS1323.1_ex6_1:178489807-178489830:+_7-6	TEX35	455	316
PRMT2_CCDS13737.1_ex1_21:48063534-48063557:-_5-2	PRMT2	617	607
VGLL1_CCDS14658.1_ex1_X:135630823-135630846:-_5-3	VGLL1	964	1055
TAF15_CCDS32623.1_ex6_17:34151118-34151141:+_5-3	TAF15	590	901
MTMR14_CCDS43043.1_ex1_3:9695358-9695381:+_5-1	MTMR14	241	299
GNA15_CCDS12104.1_ex2_19:3150262-3150285:-_5-4	GNA15	247	592
PIH1D1_CCDS12765.1_ex6_19:49952880-49952903:-_5-5	PIH1D1	116	339
IL22RA1_CCDS247.1_ex1_1:24449894-24449917:+_5-2	IL22RA1	435	668
HNF4A_CCDS13330.1_ex2_20:43036017-43036040:+_5-1	HNF4A	343	695
AGR3_CCDS5365.1_ex2_7:16901021-16901044:+_5-1	AGR3	227	315
PDCD11_CCDS31276.1_ex8_10:105173828-105173851:-_5-2	PDCD11	138	392
MED6_CCDS61483.1_ex4_14:71063372-71063395:+_5-4	MED6	41	355
TRPV6_CCDS5874.1_ex13_7:142575738-142575761:+_5-5	TRPV6	176	438
ASAP3_CCDS235.1_ex24_1:23810518-23810541:-_5-5	ASAP3	403	490
TUB_CCDS7786.1_ex6_11:8118294-8118317:-_5-5	TUB	207	453
INSL6_CCDS6458.1_ex1_9:5185452-5185475:-_5-5	INSL6	496	510
SNX19_CCDS31721.1_ex10_11:130785193-130785216:-_5-4	SNX19	452	514
NHLRC1_CCDS4542.1_ex0_6:18122607-18122630:-_5-4	NHLRC1	732	499
YIPF6_CCDS14389.1_ex3_X:67738633-67738656:-_5-2	YIPF6	255	418
MAP3K5_CCDS5179.1_ex28_6:137041607-137041630:+_5-3	MAP3K5	252	357
TXNDC2_CCDS11846.1_ex0_18:9887599-9887622:-_6-6	TXNDC2	379	543
OLFML2B_CCDS1236.1_ex6_1:161989774-161989797:+_5-3	OLFML2B	148	519
SPIN3_CCDS43963.1_ex0_X:57020850-57020873:+_5-1	SPIN3	8	30
ZNF26_CCDS31939.1_ex1_12:133583731-133583754:+_5-1	ZNF26	41	79
TMEM194A_CCDS31841.1_ex3_12:57457940-57457963:-_5-1	TMEM194A	737	734
BAZ1B_CCDS5549.1_ex12_7:72892869-72892892:-_5-2	BAZ1B	82	110
CYP4V2_CCDS34119.1_ex4_4:187118741-187118764:-_5-5	CYP4V2	152	147
C3_CCDS32883.1_ex33_19:6713504-6713527:+_5-4	C3	306	268
SC5D_CCDS8435.1_ex1_11:121175077-121175100:-_5-1	SC5D	59	126
HNRNPH3_CCDS7278.1_ex2_10:70098278-70098301:+_5-2	HNRNPH3	341	288
SCGB2A2_CCDS8018.1_ex1_11:62038385-62038408:-_3-1	SCGB2A2	209	447
UNC79_CCDS9911.2_ex14_14:94044274-94044297:-_5-4	UNC79	445	378
MAST3_CCDS46014.1_ex7_19:18234781-18234804:+_5-4	MAST3	394	460
CTRL00083	NON-TARGETING	11	124
RUNX3_CCDS257.1_ex2_1:25245784-25245807:-_5-3	RUNX3	240	521
GMPPA_CCDS2441.1_ex3_2:220366584-220366607:+_5-1	GMPPA	436	621
DTNB_CCDS46233.1_ex13_2:25851038-25851061:-_5-5	DTNB	224	308
SMC6_CCDS1690.1_ex14_2:17898143-17898166:+_5-2	SMC6	277	466
sgEPHA4_3	EPHA4_LS	278	270
SLCO4C1_CCDS34205.1_ex7_5:101595969-101595992:+_5-1	SLCO4C1	270	411
TMEFF2_CCDS2314.1_ex7_2:193049136-193049159:-_5-2	TMEFF2	179	351
RUNX1T1_CCDS47891.1_ex6_8:93017363-93017386:-_5-4	RUNX1T1	215	264
ZNF696_CCDS6399.1_ex1_8:144378147-144378170:-_5-4	ZNF696	865	821
SH3KBP1_CCDS14193.1_ex9_X:19626075-19626098:-_5-4	SH3KBP1	203	316
DEFB108B_CCDS31631.1_ex1_11:71548517-71548540:-_4-4	DEFB108B	85	148
ZNF416_CCDS12954.1_ex0_19:58084703-58084726:+_5-1	ZNF416	510	548
C11orf84_CCDS31594.1_ex1_11:63585314-63585337:+_5-1	C11orf84	257	455
CTRL00467	NON-TARGETING	433	432
ARRB1_CCDS31640.1_ex10_11:74994489-74994512:-_5-4	ARRB1	354	513
KHDC1_CCDS43480.1_ex1_6:73951780-73951803:+_5-1	KHDC1	354	524
PLEKHG4B_CCDS34124.1_ex9_5:161929-161952:+_5-4	PLEKHG4B	521	425
EHMT2_CCDS4725.1_ex19_6:31857033-31857056:+_5-3	EHMT2	48	369
BHMT2_CCDS4045.1_ex2_5:78375186-78375209:+_5-2	BHMT2	192	207
IGLL1_CCDS13809.1_ex2_22:23922225-23922248:-_5-3	IGLL1	695	744
sgPHF1_4	PHF1_LS	376	380
ZNF709_CCDS42504.1_ex1_19:12577318-12577341:-_5-4	ZNF709	244	354
MRPL36_CCDS3865.1_ex0_5:1798929-1798952:+_5-4	MRPL36	385	675
NFKB1_CCDS3657.1_ex11_4:103516047-103516070:+_5-5	NFKB1	156	270
sgPGR_3	PGR_LS	199	290
NRIP1_CCDS13568.1_ex0_21:16340136-16340159:-_5-5	NRIP1	426	384
EVX1_CCDS5413.1_ex0_7:27282763-27282786:+_5-1	EVX1	454	678
TUBG1_CCDS11433.1_ex4_17:40764463-40764486:-_5-3	TUBG1	92	592
PERP_CCDS5188.1_ex1_6:138417539-138417562:+_5-2	PERP	546	581
ALOX12B_CCDS11129.1_ex8_17:7983189-7983212:-_5-1	ALOX12B	240	356
LETM2_CCDS56534.1_ex3_8:38258447-38258470:+_5-3	LETM2	102	424
EML6_CCDS46286.1_ex7_2:55074697-55074720:-_5-4	EML6	323	694
OTX1_CCDS1873.1_ex2_2:63282720-63282743:-_5-4	OTX1	295	782
KRT76_CCDS8838.1_ex7_12:53169235-53169258:-_5-3	KRT76	146	230
GNRH2_CCDS13040.1_ex0_20:3025127-3025150:+_5-1	GNRH2	700	634
KRTAP25-1_CCDS46640.1_ex0_21:31661685-31661708:-_5-5	KRTAP25-1	279	356
PDDC1_CCDS7713.1_ex3_11:772427-772450:-_5-1	PDDC1	384	381
TEX12_CCDS31679.1_ex1_11:112041159-112041182:-_5-1	TEX12	180	577
KRT4_CCDS41787.2_ex8_12:53207543-53207566:-_5-5	KRT4	255	391
CTRL00288	NON-TARGETING	181	230
LRRFIP1_CCDS2521.1_ex5_2:238657932-238657955:-_5-4	LRRFIP1	376	559
TSEN54_CCDS11724.1_ex6_17:73517491-73517514:+_5-3	TSEN54	418	614
TMEM59L_CCDS12383.1_ex4_19:18727816-18727839:-_5-5	TMEM59L	300	635
DDX10_CCDS8342.1_ex6_11:108559775-108559798:-_5-3	DDX10	516	378
SLC25A42_CCDS32966.1_ex3_19:19216394-19216417:-_5-2	SLC25A42	430	507
sgNEK11_2	NEK11_LS	359	291
POLR1A_CCDS42706.1_ex32_2:86327217-86327240:+_5-4	POLR1A	264	519
GCNT2_CCDS34338.1_ex0_6:10529262-10529285:-_15-1	GCNT2	371	378
sgTARBP2_10	TARBP2_LS	5	578
DDI2_CCDS30607.1_ex1_1:15953210-15953233:+_5-2	DDI2	121	261
MAGEB10_CCDS35221.1_ex0_X:27840092-27840115:+_5-5	MAGEB10	119	133
COQ4_CCDS6898.1_ex1_9:131085409-131085432:+_5-3	COQ4	718	765
EGFL8_CCDS4743.1_ex3_6:32134691-32134714:+_5-5	EGFL8	676	590
FBXW11_CCDS34289.1_ex6_5:171318582-171318605:-_5-3	FBXW11	113	434
WDR45_CCDS14318.1_ex5_X:48934101-48934124:-_5-2	WDR45	218	376
OTUD5_CCDS14313.1_ex4_X:48791817-48791840:+_5-3	OTUD5	245	425
LGALSL_CCDS1877.1_ex3_2:64683458-64683481:-_5-5	LGALSL	454	614
TECPR2_CCDS32162.1_ex4_14:102891475-102891498:-_5-4	TECPR2	416	537
PAPPA2_CCDS41438.1_ex1_1:176563802-176563825:+_5-4	PAPPA2	342	488
TPP1_CCDS7770.1_ex10_11:6640001-6640024:+_5-5	TPP1	531	830
MUC1_CCDS55640.1_ex6_1:155161898-155161921:+_11-9	MUC1	194	538
SOWAHD_CCDS43984.1_ex0_X:118892736-118892759:+_5-1	SOWAHD	487	733
sgRPL4_3	RPL4_LS	58	406
CCDC40_CCDS42395.1_ex8_17:78032736-78032759:-_5-4	CCDC40	199	482
WDR16_CCDS11149.2_ex6_17:9511516-9511539:-_5-5	WDR16	721	648
SPANXN2_CCDS35419.1_ex0_X:142795503-142795526:-_5-5	SPANXN2	0	2
RAD51AP2_CCDS42656.1_ex2_2:17699497-17699520:+_5-5	RAD51AP2	632	586
C1orf122_CCDS427.2_ex1_1:38274328-38274351:-_7-4	C1orf122	439	602
RNF7_CCDS3118.1_ex2_3:141463987-141464010:+_7-6	RNF7	220	320
KBTBD8_CCDS2906.2_ex2_3:67053801-67053824:-_5-4	KBTBD8	69	121
SAP25_CCDS55137.1_ex2_7:100170550-100170573:+_5-4	SAP25	301	406
TRIM45_CCDS44200.1_ex4_1:117661320-117661343:-_5-2	TRIM45	336	566
ZSWIM5_CCDS41319.1_ex13_1:45671772-45671795:-_5-3	ZSWIM5	410	668
GIF_CCDS7977.1_ex5_11:59610000-59610023:+_5-3	GIF	443	488
UBE2G2_CCDS13714.1_ex2_21:46197214-46197237:+_5-4	UBE2G2	237	284
CDKAL1_CCDS4546.1_ex1_6:20548842-20548865:+_5-2	CDKAL1	274	285
RCAN3_CCDS254.1_ex0_1:24840997-24841020:-_10-2	RCAN3	95	243
SP9_CCDS46453.1_ex1_2:175201222-175201245:+_5-2	SP9	923	725
SLURP1_CCDS6387.1_ex1_8:143823260-143823283:+_5-4	SLURP1	1190	859
PTPRJ_CCDS44596.1_ex4_11:48145319-48145342:+_5-4	PTPRJ	399	435
LRIT1_CCDS7373.1_ex1_10:85993896-85993919:-_5-1	LRIT1	141	438
FMNL2_CCDS46429.1_ex10_2:153468100-153468123:-_5-5	FMNL2	284	348
MARCH3_CCDS4141.1_ex2_5:126250810-126250833:-_5-4	MARCH3	379	463
BUD13_CCDS53712.1_ex7_11:116636081-116636104:+_5-3	BUD13	256	444
GCLC_CCDS4952.1_ex13_6:53385674-53385697:+_5-4	GCLC	355	460
